	vitalF1_MM	vitalR1_MM	vitalF1_Melt	vitalR1_Melt	organism	definition	function
AGRM01000002	3	1	57.37890699395723	47.94842069630704	Salmonella enterica subsp. houtenae str. ATCC BAA.1581,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AGSC01000037	2	0	47.25721368230279	50.06946082464401	Solitalea canadensis DSM 3403,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AGTR01000044	4	0	48.84864025268257	54.20526742736649	Marinobacter manganoxydans MnI7.9,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AGWI01000007	1	1	52.67072684545241	53.75659869768259	Eubacterium infirmum F0142,definition=hypothetical protein	hypothetical protein	unknown
AGWJ02000006	3	1	45.527953469676675	49.29280172542792	Fusobacterium ulcerans 12.1B,definition=hypothetical protein	hypothetical protein	unknown
AGYA01000023	3	0	40.88101193304209	50.1453003792102	Bergeyella zoohelcum ATCC 43767,definition=hypothetical protein	hypothetical protein	unknown
AGYB01000013	3	0	40.88101193304209	50.1453003792102	Bergeyella zoohelcum CCUG 30536,definition=hypothetical protein	hypothetical protein	unknown
AGYT01000001	3	4	43.117141675314315	43.45340383230911	Clostridium colicanis 209318,definition=hypothetical protein	hypothetical protein	unknown
AGZJ01000027	4	1	46.911437526542045	42.56205384698069	Myroides [odoratimimus] CIP 103059,definition=hypothetical protein	hypothetical protein	unknown
AGZK01000010	4	1	44.34019877474634	44.023817224047264	Myroides odoratimimus CCUG 3837,definition=hypothetical protein	hypothetical protein	unknown
AGZL01000016	4	1	44.34019877474634	46.156545394846944	Myroides odoratimimus CCUG 12700,definition=hypothetical protein	hypothetical protein	unknown
AHMF02000064	3	1	47.21205298026308	46.156545394846944	Leptospira noguchii str. 1993005606,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMM02000024	3	0	50.87035550988014	45.4317337140277	Leptospira inadai serovar Lyme str. 10,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMO02000007	2	0	48.894291583131746	45.4317337140277	Leptospira broomii serovar Hurstbridge str. 5399,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMP02000001	2	0	52.694739076340056	48.315981391332855	Leptospira kmetyi serovar Malaysia str. Bejo.Iso9,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMR02000067	3	0	51.2858776201154	46.87179262335593	Leptospira borgpetersenii str. Brem 307,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMY02000013	3	1	49.883718384147244	42.56205384698069	Leptospira kirschneri str. H1,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHNM02000018	3	1	47.21205298026308	42.56205384698069	Leptospira interrogans serovar Bataviae str. UI 08561,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHNN02000016	3	0	51.2858776201154	46.87179262335593	Leptospira borgpetersenii str. UI 09149,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHNP02000014	3	0	51.2858776201154	46.87179262335593	Leptospira borgpetersenii serovar Javanica str. UI 09931,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHOM02000004	3	1	53.31418020083902	44.023817224047264	Leptospira licerasiae str. MMD4847,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHTH01000055	2	0	51.12435707995223	48.02918038901146	Alishewanella jeotgali KCTC 22429,definition=coenzyme A transferase	coenzyme A transferase	unknown
AHUX01000120	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Montevideo str. 316111868,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AIJQ01000013	1	0	54.56470982073097	55.47051435624354	Thermus sp. RL,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AJ250267	0	1	49.08230722650137	51.01711679016489	Clostridium aminobutyricum,definition=4.Hydroxybutyrate CoA.transferase	4.Hydroxybutyrate CoA.transferase	unknown
AJJU01000004	4	1	44.02078523823889	42.562053846980746	Imtechella halotolerans K1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AJLS01000097	4	3	44.668263003756294	55.29426796655366	Bacillus bataviensis LMG 21833,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AJSY01000033	3	1	41.397931911705996	44.69128987642466	Fusobacterium necrophorum subsp. funduliforme ATCC 51357,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AJXR01000331	1	2	48.81526180062343	44.727919388827104	[Clostridium] sordellii 8483,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
AJZR01000006	4	1	39.71388200401515	43.368147343310625	Capnocytophaga sp. oral taxon 412 str. F0487,definition=putative 4.hydroxybutyrate coenzyme A transferase	putative 4.hydroxybutyrate coenzyme A transferase	unknown
AK417623	4	0	39.03985652577319	45.4317337140277	Riptortus pedestris,definition=4.hydroxybutyrate Co.A transferase	4.hydroxybutyrate Co.A transferase	unknown
AKFU01000032	0	1	56.82152118267618	54.42150239444061	Clostridium sp. MSTE9,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKFU01000045	1	1	52.46710988614524	53.78917227399984	Clostridium sp. MSTE9,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKFV01000020	4	1	39.71388200401515	43.368147343310625	Capnocytophaga ochracea str. Holt 25,definition=putative 4.hydroxybutyrate coenzyme A transferase	putative 4.hydroxybutyrate coenzyme A transferase	unknown
AKKU01000010	2	0	51.12435707995223	44.77117009364332	Alishewanella agri BL06,definition=coenzyme A transferase	coenzyme A transferase	unknown
AKVJ01000021	2	1	41.45325124115794	47.255138773692295	Pelosinus fermentans B4,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AKVJ01000029	4	1	51.58277734928856	49.440588091188715	Pelosinus fermentans B4,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AKVN01000018	2	1	41.45325124115794	47.255138773692295	Pelosinus fermentans DSM 17108,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AKWB02000064	3	0	51.28587762011534	46.87179262335593	Leptospira borgpetersenii serovar Mini str. 200901116,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWE02000176	2	0	51.32933770132718	48.315981391332855	Leptospira santarosai str. CBC1416,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWF02000096	3	0	51.2858776201154	46.87179262335593	Leptospira borgpetersenii serovar Pomona str. 200901868,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWM02000058	3	0	51.2858776201154	46.87179262335593	Leptospira borgpetersenii str. 200901122,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWQ02000047	3	1	49.883718384147244	42.56205384698069	Leptospira kirschneri str. H2,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWX02000007	3	0	47.21205298026308	45.2878743906669	Leptospira wolffii serovar Khorat str. Khorat.H2,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWY02000020	3	1	47.21205298026308	46.156545394846944	Leptospira noguchii serovar Panama str. CZ214,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKXB02000117	3	1	47.21205298026308	46.156545394846944	Leptospira noguchii str. 2001034031,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKXC02000060	3	1	47.21205298026308	42.56205384698069	Leptospira interrogans serovar Grippotyphosa str. 2006006986,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ALAB01000021	2	0	51.12435707995223	44.77117009364332	Alishewanella aestuarii B11,definition=coenzyme A transferase	coenzyme A transferase	unknown
ALFC01000025	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Enteritidis str. 58.6482,definition=putative hydrolase	putative hydrolase	unknown
ALJM01000006	3	0	46.803379339794276	50.1397824573088	Peptostreptococcaceae bacterium AS15,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
ALJM01000040	3	1	44.211447708275045	47.54089304316307	Peptostreptococcaceae bacterium AS15,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ALKJ01000019	1	2	50.89471555022442	52.09963563190274	Porphyromonas sp. oral taxon 279 str. F0450,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ALNK01000025	3	1	39.03985652577319	49.44058809118866	Peptostreptococcaceae bacterium OBRC8,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
ALNZ01000025	3	1	39.03985652577319	45.49278619137533	Brachyspira hampsonii 30446,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
ALVD01000006	2	1	45.608104408840234	46.5833623582414	Fusobacterium nucleatum ChDC F128,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AM398681	4	1	41.61182589536929	42.562053846980746	Flavobacterium psychrophilum JIP02.86,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AM406670	3	0	54.50758010137355	54.241922764498895	Azoarcus sp. BH72,definition=probable 4.hydroxybutyrate coenzyme A transferase	probable 4.hydroxybutyrate coenzyme A transferase	unknown
AMEQ01000024	3	2	45.18777134150292	46.55649818064063	Porphyromonas catoniae F0037,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
AMET01000192	6	2	41.59211318744042	44.41626232939757	Capnocytophaga sp. oral taxon 332 str. F0381,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
AMEV01000032	4	1	39.71388200401515	43.368147343310625	Capnocytophaga sp. oral taxon 324 str. F0483,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
AMEY01000089	1	1	49.59695982867129	45.95877591595371	Anaerostipes hadrus DSM 3319,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
AMGM01000066	4	0	49.552389012068716	48.6739334664544	Cecembia lonarensis LW9,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
AMGN01000014	2	1	46.8421407515832	51.21046920966205	Methanobacterium sp. Maddingley MBC34,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
AMPO01000001	2	1	44.42815609979317	47.948420696307096	Methanobacterium formicicum DSM 3637,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXC01000021	3	0	54.50758010137355	51.02928727756955	Thauera sp. 63,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXD01000049	3	1	54.50758010137355	57.585723079829165	Thauera aminoaromatica S2,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXE01000051	3	0	54.50758010137355	56.3133312987614	Thauera linaloolentis 47Lol = DSM 12138,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXF01000039	3	1	51.6958715440432	57.585723079829165	Thauera phenylacetica B4P,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMYG01000034	4	4	43.2446925208767	51.42856871046007	Thermoanaerobacter thermohydrosulfuricus WC1,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
AMZN01000029	2	0	48.358189682172224	50.06946082464401	Fulvivirga imtechensis AK7,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANCE01000025	4	1	48.065752804821386	46.156545394846944	Leptospira kirschneri serovar Bulgarica str. Nikolaevo,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANHR01000066	3	1	57.37890699395723	47.94842069630704	Salmonella enterica subsp. houtenae serovar 16:z4,z32:.. str. RKS3027,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
ANHY01000006	1	0	55.063350698836246	53.567785893963105	Caenispirillum salinarum AK4,definition=4.hydroxybutyrate acetyl.CoA CoA transferase	4.hydroxybutyrate acetyl.CoA CoA transferase	unknown
ANIH01000060	3	1	47.21205298026308	46.156545394846944	Leptospira santarosai str. CBC613,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANIJ01000006	2	0	50.43832392309503	46.87179262335593	Leptospira sp. B5.022,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANIM01000094	3	1	47.21205298026308	44.023817224047264	Leptospira kirschneri str. JB,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANLA01000005	5	1	38.227796867804045	42.56205384698069	Formosa sp. AK20,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANNW01000096	2	0	51.32933770132718	48.315981391332855	Leptospira santarosai str. HAI1349,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANPM01000001	3	0	54.58315559905742	51.01711679016489	Mycobacterium marinum MB2,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
AODQ01000051	3	1	50.87035550988014	51.74864170112596	Cesiribacter andamanensis AMV16,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
AOFT01000022	2	1	55.477263774325934	59.617872799544216	Bhargavaea cecembensis DSE10,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
AOGJ01000006	4	1	55.76067451924405	45.8241404412168	Salmonella enterica subsp. enterica serovar Newport str. SH111077,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AOHA02000069	2	0	51.32933770132718	48.315981391332855	Leptospira santarosai str. ST188,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOHC02000021	2	1	48.63785976728701	46.156545394846944	Leptospira weilii serovar Ranarum str. ICFT,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOHD02000062	2	1	48.63785976728701	46.156545394846944	Leptospira alstoni serovar Pingchang str. 80.412,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOHJ01000068	3	1	47.21205298026308	42.56205384698069	Leptospira interrogans serovar Pomona str. CSL10083,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOMM01000052	3	1	42.65444342655087	45.49278619137533	Brachyspira hampsonii 30599,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AOPX01000001	3	0	54.58315559905742	51.01711679016489	Mycobacterium sp. 012931,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
AOUB01000277	3	1	47.21205298026308	46.156545394846944	Leptospira noguchii str. Cascata,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOUC01000036	3	1	47.21205298026308	46.156545394846944	Leptospira noguchii str. Hook,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOUL01000161	3	2	39.25898046515209	42.61524588430865	Fusobacterium nucleatum CC53,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AOUL01000368	1	1	48.14205242147966	45.462494771449826	Fusobacterium nucleatum CC53,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AOYL01000001	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Oranienburg str. 701,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOYR01000154	2	1	54.73668199410878	45.8241404412168	Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOZA01000075	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Javiana str. 10721,definition=hydrolase	hydrolase	unknown
AOZP01000007	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Bareilly str. 2780,definition=putative acetyl.CoA hydrolase	putative acetyl.CoA hydrolase	unknown
AOZR01000135	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000197,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AP008226	1	0	54.56470982073097	56.751557499375735	Thermus thermophilus HB8,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
