	vitalF3_MM	vitalR3_MM	vitalF3_Melt	vitalR3_Melt	organism	definition	function
AGRM01000002	5	5	52.164525739748626	47.94842069630704	Salmonella enterica subsp. houtenae str. ATCC BAA.1581,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AGSC01000037	2	4	43.207361710628504	50.06946082464401	Solitalea canadensis DSM 3403,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AGTR01000044	5	3	54.971296031634324	54.20526742736649	Marinobacter manganoxydans MnI7.9,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AGWI01000007	2	2	53.379637478338054	53.75659869768259	Eubacterium infirmum F0142,definition=hypothetical protein	hypothetical protein	unknown
AGWJ02000006	2	4	37.24443022518187	49.29280172542792	Fusobacterium ulcerans 12.1B,definition=hypothetical protein	hypothetical protein	unknown
AGYA01000023	3	3	33.71139818496323	50.1453003792102	Bergeyella zoohelcum ATCC 43767,definition=hypothetical protein	hypothetical protein	unknown
AGYB01000013	3	3	33.71139818496323	50.1453003792102	Bergeyella zoohelcum CCUG 30536,definition=hypothetical protein	hypothetical protein	unknown
AGYT01000001	2	5	41.74784758023543	43.45340383230911	Clostridium colicanis 209318,definition=hypothetical protein	hypothetical protein	unknown
AGZJ01000027	3	4	41.688480774014124	42.56205384698069	Myroides [odoratimimus] CIP 103059,definition=hypothetical protein	hypothetical protein	unknown
AGZK01000010	4	4	37.36371694256809	44.023817224047264	Myroides odoratimimus CCUG 3837,definition=hypothetical protein	hypothetical protein	unknown
AGZL01000016	4	3	37.36371694256809	46.156545394846944	Myroides odoratimimus CCUG 12700,definition=hypothetical protein	hypothetical protein	unknown
AHMF02000064	2	3	45.72841672555484	46.156545394846944	Leptospira noguchii str. 1993005606,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMM02000024	3	2	52.018374358773656	45.4317337140277	Leptospira inadai serovar Lyme str. 10,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMO02000007	3	2	43.82649493760783	45.4317337140277	Leptospira broomii serovar Hurstbridge str. 5399,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMP02000001	2	3	52.44131611112192	48.315981391332855	Leptospira kmetyi serovar Malaysia str. Bejo.Iso9,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMR02000067	1	3	46.53036127665342	46.87179262335593	Leptospira borgpetersenii str. Brem 307,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMY02000013	2	4	48.552591987451024	42.56205384698069	Leptospira kirschneri str. H1,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHNM02000018	2	4	45.72841672555484	42.56205384698069	Leptospira interrogans serovar Bataviae str. UI 08561,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHNN02000016	1	3	46.53036127665342	46.87179262335593	Leptospira borgpetersenii str. UI 09149,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHNP02000014	1	3	46.53036127665342	46.87179262335593	Leptospira borgpetersenii serovar Javanica str. UI 09931,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHOM02000004	3	4	52.222759541544974	44.023817224047264	Leptospira licerasiae str. MMD4847,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHTH01000055	1	4	48.4570500420171	48.02918038901146	Alishewanella jeotgali KCTC 22429,definition=coenzyme A transferase	coenzyme A transferase	unknown
AHUX01000120	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Montevideo str. 316111868,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AIJQ01000013	2	4	54.202728611384316	55.47051435624354	Thermus sp. RL,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AJ250267	1	1	41.376504826170844	51.01711679016489	Clostridium aminobutyricum,definition=4.Hydroxybutyrate CoA.transferase	4.Hydroxybutyrate CoA.transferase	unknown
AJJU01000004	2	4	37.93623581749438	42.562053846980746	Imtechella halotolerans K1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AJLS01000097	4	5	48.32843340582804	55.29426796655366	Bacillus bataviensis LMG 21833,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AJSY01000033	2	4	41.05822437437706	44.69128987642466	Fusobacterium necrophorum subsp. funduliforme ATCC 51357,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AJXR01000331	3	2	45.77306569716694	44.727919388827104	[Clostridium] sordellii 8483,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
AJZR01000006	4	1	36.85670144371147	43.368147343310625	Capnocytophaga sp. oral taxon 412 str. F0487,definition=putative 4.hydroxybutyrate coenzyme A transferase	putative 4.hydroxybutyrate coenzyme A transferase	unknown
AK417623	4	3	37.3167936564908	45.4317337140277	Riptortus pedestris,definition=4.hydroxybutyrate Co.A transferase	4.hydroxybutyrate Co.A transferase	unknown
AKFU01000032	2	4	53.606294650789096	54.42150239444061	Clostridium sp. MSTE9,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKFU01000045	2	3	46.80357633565774	53.78917227399984	Clostridium sp. MSTE9,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKFV01000020	4	1	36.85670144371147	43.368147343310625	Capnocytophaga ochracea str. Holt 25,definition=putative 4.hydroxybutyrate coenzyme A transferase	putative 4.hydroxybutyrate coenzyme A transferase	unknown
AKKU01000010	1	3	48.4570500420171	44.77117009364332	Alishewanella agri BL06,definition=coenzyme A transferase	coenzyme A transferase	unknown
AKVJ01000021	2	3	45.773065697167	47.255138773692295	Pelosinus fermentans B4,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AKVJ01000029	5	2	49.906718703226375	49.440588091188715	Pelosinus fermentans B4,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AKVN01000018	2	3	45.773065697167	47.255138773692295	Pelosinus fermentans DSM 17108,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AKWB02000064	2	3	50.078791441748706	46.87179262335593	Leptospira borgpetersenii serovar Mini str. 200901116,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWE02000176	2	3	48.552591987451024	48.315981391332855	Leptospira santarosai str. CBC1416,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWF02000096	1	3	46.53036127665342	46.87179262335593	Leptospira borgpetersenii serovar Pomona str. 200901868,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWM02000058	2	3	50.078791441748706	46.87179262335593	Leptospira borgpetersenii str. 200901122,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWQ02000047	2	4	48.552591987451024	42.56205384698069	Leptospira kirschneri str. H2,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWX02000007	2	4	45.72841672555484	45.2878743906669	Leptospira wolffii serovar Khorat str. Khorat.H2,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWY02000020	2	3	45.72841672555484	46.156545394846944	Leptospira noguchii serovar Panama str. CZ214,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKXB02000117	2	3	45.72841672555484	46.156545394846944	Leptospira noguchii str. 2001034031,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKXC02000060	2	4	45.72841672555484	42.56205384698069	Leptospira interrogans serovar Grippotyphosa str. 2006006986,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ALAB01000021	1	3	48.4570500420171	44.77117009364332	Alishewanella aestuarii B11,definition=coenzyme A transferase	coenzyme A transferase	unknown
ALFC01000025	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Enteritidis str. 58.6482,definition=putative hydrolase	putative hydrolase	unknown
ALJM01000006	1	2	45.49297398422425	50.1397824573088	Peptostreptococcaceae bacterium AS15,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
ALJM01000040	3	1	40.32966578120869	47.54089304316307	Peptostreptococcaceae bacterium AS15,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ALKJ01000019	2	4	50.300177693632065	52.09963563190274	Porphyromonas sp. oral taxon 279 str. F0450,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ALNK01000025	1	2	41.0122983309156	49.44058809118866	Peptostreptococcaceae bacterium OBRC8,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
ALNZ01000025	1	0	41.0122983309156	45.49278619137533	Brachyspira hampsonii 30446,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
ALVD01000006	2	3	41.84119163227689	46.5833623582414	Fusobacterium nucleatum ChDC F128,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AM398681	2	4	38.19491982707467	42.562053846980746	Flavobacterium psychrophilum JIP02.86,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AM406670	4	4	52.64599231166977	54.241922764498895	Azoarcus sp. BH72,definition=probable 4.hydroxybutyrate coenzyme A transferase	probable 4.hydroxybutyrate coenzyme A transferase	unknown
AMEQ01000024	1	2	41.68848077401407	46.55649818064063	Porphyromonas catoniae F0037,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
AMET01000192	5	4	38.710510555103895	44.41626232939757	Capnocytophaga sp. oral taxon 332 str. F0381,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
AMEV01000032	4	1	36.85670144371147	43.368147343310625	Capnocytophaga sp. oral taxon 324 str. F0483,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
AMEY01000089	0	2	45.77306569716694	45.95877591595371	Anaerostipes hadrus DSM 3319,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
AMGM01000066	4	3	49.10818714760495	48.6739334664544	Cecembia lonarensis LW9,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
AMGN01000014	4	4	43.77563081992878	51.21046920966205	Methanobacterium sp. Maddingley MBC34,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
AMPO01000001	3	3	42.5891173390246	47.948420696307096	Methanobacterium formicicum DSM 3637,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXC01000021	4	3	52.64599231166977	51.02928727756955	Thauera sp. 63,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXD01000049	4	5	54.79350591564082	57.585723079829165	Thauera aminoaromatica S2,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXE01000051	4	3	52.64599231166977	56.3133312987614	Thauera linaloolentis 47Lol = DSM 12138,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXF01000039	4	5	51.78995222966597	57.585723079829165	Thauera phenylacetica B4P,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMYG01000034	3	5	38.18238098600125	51.42856871046007	Thermoanaerobacter thermohydrosulfuricus WC1,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
AMZN01000029	2	4	47.266860229486724	50.06946082464401	Fulvivirga imtechensis AK7,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANCE01000025	3	3	45.17797505799024	46.156545394846944	Leptospira kirschneri serovar Bulgarica str. Nikolaevo,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANHR01000066	5	5	52.164525739748626	47.94842069630704	Salmonella enterica subsp. houtenae serovar 16:z4,z32:.. str. RKS3027,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
ANHY01000006	3	2	58.4487954648331	53.567785893963105	Caenispirillum salinarum AK4,definition=4.hydroxybutyrate acetyl.CoA CoA transferase	4.hydroxybutyrate acetyl.CoA CoA transferase	unknown
ANIH01000060	1	3	42.099592937963735	46.156545394846944	Leptospira santarosai str. CBC613,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANIJ01000006	2	3	47.661913509116175	46.87179262335593	Leptospira sp. B5.022,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANIM01000094	1	4	42.099592937963735	44.023817224047264	Leptospira kirschneri str. JB,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANLA01000005	4	4	31.444159303849403	42.56205384698069	Formosa sp. AK20,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANNW01000096	2	3	48.552591987451024	48.315981391332855	Leptospira santarosai str. HAI1349,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANPM01000001	4	2	54.83587360768132	51.01711679016489	Mycobacterium marinum MB2,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
AODQ01000051	3	4	48.92277760869422	51.74864170112596	Cesiribacter andamanensis AMV16,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
AOFT01000022	2	4	52.222759541544974	59.617872799544216	Bhargavaea cecembensis DSE10,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
AOGJ01000006	6	4	48.09104966144986	45.8241404412168	Salmonella enterica subsp. enterica serovar Newport str. SH111077,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AOHA02000069	2	3	48.552591987451024	48.315981391332855	Leptospira santarosai str. ST188,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOHC02000021	2	3	48.19156008230851	46.156545394846944	Leptospira weilii serovar Ranarum str. ICFT,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOHD02000062	2	3	48.19156008230851	46.156545394846944	Leptospira alstoni serovar Pingchang str. 80.412,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOHJ01000068	2	4	45.72841672555484	42.56205384698069	Leptospira interrogans serovar Pomona str. CSL10083,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOMM01000052	1	0	44.777701434189964	45.49278619137533	Brachyspira hampsonii 30599,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AOPX01000001	4	2	54.83587360768132	51.01711679016489	Mycobacterium sp. 012931,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
AOUB01000277	2	3	45.72841672555484	46.156545394846944	Leptospira noguchii str. Cascata,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOUC01000036	2	3	45.72841672555484	46.156545394846944	Leptospira noguchii str. Hook,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOUL01000161	3	3	38.7975531349108	42.61524588430865	Fusobacterium nucleatum CC53,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AOUL01000368	1	1	39.59844887305775	45.462494771449826	Fusobacterium nucleatum CC53,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AOYL01000001	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Oranienburg str. 701,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOYR01000154	4	4	49.385770310733164	45.8241404412168	Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOZA01000075	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Javiana str. 10721,definition=hydrolase	hydrolase	unknown
AOZP01000007	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Bareilly str. 2780,definition=putative acetyl.CoA hydrolase	putative acetyl.CoA hydrolase	unknown
AOZR01000135	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000197,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AP008226	2	3	54.202728611384316	56.751557499375735	Thermus thermophilus HB8,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
