	vitalF2_MM	vitalR2_MM	vitalF2_Melt	vitalR2_Melt	organism	definition	function
AGRM01000002	6	1	54.97331087318605	47.94842069630704	Salmonella enterica subsp. houtenae str. ATCC BAA.1581,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AGSC01000037	3	0	46.56480505973383	50.06946082464401	Solitalea canadensis DSM 3403,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AGTR01000044	5	0	57.628684784991094	54.20526742736649	Marinobacter manganoxydans MnI7.9,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AGWI01000007	4	1	56.08281240015356	53.75659869768259	Eubacterium infirmum F0142,definition=hypothetical protein	hypothetical protein	unknown
AGWJ02000006	1	1	40.94501136477095	49.29280172542792	Fusobacterium ulcerans 12.1B,definition=hypothetical protein	hypothetical protein	unknown
AGYA01000023	3	0	37.612013566982625	50.1453003792102	Bergeyella zoohelcum ATCC 43767,definition=hypothetical protein	hypothetical protein	unknown
AGYB01000013	3	0	37.612013566982625	50.1453003792102	Bergeyella zoohelcum CCUG 30536,definition=hypothetical protein	hypothetical protein	unknown
AGYT01000001	3	4	45.24001211473825	43.45340383230911	Clostridium colicanis 209318,definition=hypothetical protein	hypothetical protein	unknown
AGZJ01000027	3	1	45.147194830974115	42.56205384698069	Myroides [odoratimimus] CIP 103059,definition=hypothetical protein	hypothetical protein	unknown
AGZK01000010	4	1	41.08032655347898	44.023817224047264	Myroides odoratimimus CCUG 3837,definition=hypothetical protein	hypothetical protein	unknown
AGZL01000016	4	1	41.08032655347898	46.156545394846944	Myroides odoratimimus CCUG 12700,definition=hypothetical protein	hypothetical protein	unknown
AHMF02000064	2	1	48.919175743848655	46.156545394846944	Leptospira noguchii str. 1993005606,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMM02000024	3	0	54.82711119638208	45.4317337140277	Leptospira inadai serovar Lyme str. 10,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMO02000007	4	0	47.116698677211104	45.4317337140277	Leptospira broomii serovar Hurstbridge str. 5399,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMP02000001	3	0	55.199622325179575	48.315981391332855	Leptospira kmetyi serovar Malaysia str. Bejo.Iso9,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMR02000067	2	0	49.61860300214164	46.87179262335593	Leptospira borgpetersenii str. Brem 307,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHMY02000013	3	1	51.62365163564397	42.56205384698069	Leptospira kirschneri str. H1,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHNM02000018	2	1	48.919175743848655	42.56205384698069	Leptospira interrogans serovar Bataviae str. UI 08561,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHNN02000016	2	0	49.61860300214164	46.87179262335593	Leptospira borgpetersenii str. UI 09149,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHNP02000014	2	0	49.61860300214164	46.87179262335593	Leptospira borgpetersenii serovar Javanica str. UI 09931,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHOM02000004	3	1	55.03740467672674	44.023817224047264	Leptospira licerasiae str. MMD4847,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AHTH01000055	4	0	51.492581534511714	48.02918038901146	Alishewanella jeotgali KCTC 22429,definition=coenzyme A transferase	coenzyme A transferase	unknown
AHUX01000120	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Montevideo str. 316111868,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AIJQ01000013	4	0	56.97796838425461	55.47051435624354	Thermus sp. RL,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AJ250267	2	1	44.799505658128396	51.01711679016489	Clostridium aminobutyricum,definition=4.Hydroxybutyrate CoA.transferase	4.Hydroxybutyrate CoA.transferase	unknown
AJJU01000004	3	1	41.56155788565832	42.562053846980746	Imtechella halotolerans K1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AJLS01000097	6	3	51.360203683554175	55.29426796655366	Bacillus bataviensis LMG 21833,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AJSY01000033	2	1	44.507800762653915	44.69128987642466	Fusobacterium necrophorum subsp. funduliforme ATCC 51357,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AJXR01000331	4	2	48.95218447560774	44.727919388827104	[Clostridium] sordellii 8483,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
AJZR01000006	4	1	40.54354418307952	43.368147343310625	Capnocytophaga sp. oral taxon 412 str. F0487,definition=putative 4.hydroxybutyrate coenzyme A transferase	putative 4.hydroxybutyrate coenzyme A transferase	unknown
AK417623	3	0	41.00252540852398	45.4317337140277	Riptortus pedestris,definition=4.hydroxybutyrate Co.A transferase	4.hydroxybutyrate Co.A transferase	unknown
AKFU01000032	4	1	56.27483280745406	54.42150239444061	Clostridium sp. MSTE9,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKFU01000045	4	1	49.87361380988699	53.78917227399984	Clostridium sp. MSTE9,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKFV01000020	4	1	40.54354418307952	43.368147343310625	Capnocytophaga ochracea str. Holt 25,definition=putative 4.hydroxybutyrate coenzyme A transferase	putative 4.hydroxybutyrate coenzyme A transferase	unknown
AKKU01000010	4	0	51.492581534511714	44.77117009364332	Alishewanella agri BL06,definition=coenzyme A transferase	coenzyme A transferase	unknown
AKVJ01000021	3	1	48.95218447560774	47.255138773692295	Pelosinus fermentans B4,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AKVJ01000029	6	1	52.96648216604302	49.440588091188715	Pelosinus fermentans B4,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AKVN01000018	3	1	48.95218447560774	47.255138773692295	Pelosinus fermentans DSM 17108,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AKWB02000064	2	0	52.98596140919051	46.87179262335593	Leptospira borgpetersenii serovar Mini str. 200901116,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWE02000176	3	0	51.62365163564397	48.315981391332855	Leptospira santarosai str. CBC1416,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWF02000096	2	0	49.61860300214164	46.87179262335593	Leptospira borgpetersenii serovar Pomona str. 200901868,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWM02000058	2	0	52.98596140919051	46.87179262335593	Leptospira borgpetersenii str. 200901122,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWQ02000047	3	1	51.62365163564397	42.56205384698069	Leptospira kirschneri str. H2,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWX02000007	2	0	48.919175743848655	45.2878743906669	Leptospira wolffii serovar Khorat str. Khorat.H2,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKWY02000020	2	1	48.919175743848655	46.156545394846944	Leptospira noguchii serovar Panama str. CZ214,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKXB02000117	2	1	48.919175743848655	46.156545394846944	Leptospira noguchii str. 2001034031,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AKXC02000060	2	1	48.919175743848655	42.56205384698069	Leptospira interrogans serovar Grippotyphosa str. 2006006986,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ALAB01000021	4	0	51.492581534511714	44.77117009364332	Alishewanella aestuarii B11,definition=coenzyme A transferase	coenzyme A transferase	unknown
ALFC01000025	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Enteritidis str. 58.6482,definition=putative hydrolase	putative hydrolase	unknown
ALJM01000006	0	0	48.69114418762814	50.1397824573088	Peptostreptococcaceae bacterium AS15,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
ALJM01000040	3	1	43.82294300452935	47.54089304316307	Peptostreptococcaceae bacterium AS15,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ALKJ01000019	4	2	53.25287697346397	52.09963563190274	Porphyromonas sp. oral taxon 279 str. F0450,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ALNK01000025	1	1	44.50206092771742	49.44058809118866	Peptostreptococcaceae bacterium OBRC8,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
ALNZ01000025	1	1	44.50206092771742	45.49278619137533	Brachyspira hampsonii 30446,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
ALVD01000006	3	1	45.23439900694535	46.5833623582414	Fusobacterium nucleatum ChDC F128,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AM398681	2	1	41.862113335332936	42.562053846980746	Flavobacterium psychrophilum JIP02.86,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AM406670	5	0	55.40984115222881	54.241922764498895	Azoarcus sp. BH72,definition=probable 4.hydroxybutyrate coenzyme A transferase	probable 4.hydroxybutyrate coenzyme A transferase	unknown
AMEQ01000024	1	2	45.147194830974115	46.55649818064063	Porphyromonas catoniae F0037,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
AMET01000192	4	2	42.33868451927128	44.41626232939757	Capnocytophaga sp. oral taxon 332 str. F0381,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
AMEV01000032	4	1	40.54354418307952	43.368147343310625	Capnocytophaga sp. oral taxon 324 str. F0483,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
AMEY01000089	2	1	48.95218447560774	45.95877591595371	Anaerostipes hadrus DSM 3319,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
AMGM01000066	4	0	52.14143783524486	48.6739334664544	Cecembia lonarensis LW9,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
AMGN01000014	6	1	47.07816325665044	51.21046920966205	Methanobacterium sp. Maddingley MBC34,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
AMPO01000001	4	1	45.9487645259689	47.948420696307096	Methanobacterium formicicum DSM 3637,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXC01000021	5	0	55.40984115222881	51.02928727756955	Thauera sp. 63,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXD01000049	5	1	57.464326197730486	57.585723079829165	Thauera aminoaromatica S2,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXE01000051	5	0	55.40984115222881	56.3133312987614	Thauera linaloolentis 47Lol = DSM 12138,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMXF01000039	4	1	54.65697439160533	57.585723079829165	Thauera phenylacetica B4P,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AMYG01000034	3	4	41.838305955402404	51.42856871046007	Thermoanaerobacter thermohydrosulfuricus WC1,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
AMZN01000029	2	0	50.30409535604406	50.06946082464401	Fulvivirga imtechensis AK7,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANCE01000025	4	1	48.42167609028502	46.156545394846944	Leptospira kirschneri serovar Bulgarica str. Nikolaevo,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANHR01000066	6	1	54.97331087318605	47.94842069630704	Salmonella enterica subsp. houtenae serovar 16:z4,z32:.. str. RKS3027,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
ANHY01000006	4	0	60.89361627208626	53.567785893963105	Caenispirillum salinarum AK4,definition=4.hydroxybutyrate acetyl.CoA CoA transferase	4.hydroxybutyrate acetyl.CoA CoA transferase	unknown
ANIH01000060	2	1	45.47949862126933	46.156545394846944	Leptospira santarosai str. CBC613,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANIJ01000006	1	0	50.72396697798314	46.87179262335593	Leptospira sp. B5.022,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANIM01000094	2	1	45.47949862126933	44.023817224047264	Leptospira kirschneri str. JB,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANLA01000005	4	1	35.47229001975808	42.56205384698069	Formosa sp. AK20,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANNW01000096	3	0	51.62365163564397	48.315981391332855	Leptospira santarosai str. HAI1349,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
ANPM01000001	6	0	57.52456947099881	51.01711679016489	Mycobacterium marinum MB2,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
AODQ01000051	2	1	51.924957087673874	51.74864170112596	Cesiribacter andamanensis AMV16,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
AOFT01000022	2	1	55.03740467672674	59.617872799544216	Bhargavaea cecembensis DSE10,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
AOGJ01000006	7	1	51.13050025283388	45.8241404412168	Salmonella enterica subsp. enterica serovar Newport str. SH111077,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AOHA02000069	3	0	51.62365163564397	48.315981391332855	Leptospira santarosai str. ST188,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOHC02000021	3	1	51.22221534573083	46.156545394846944	Leptospira weilii serovar Ranarum str. ICFT,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOHD02000062	3	1	51.22221534573083	46.156545394846944	Leptospira alstoni serovar Pingchang str. 80.412,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOHJ01000068	2	1	48.919175743848655	42.56205384698069	Leptospira interrogans serovar Pomona str. CSL10083,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOMM01000052	0	1	48.01815799551821	45.49278619137533	Brachyspira hampsonii 30599,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
AOPX01000001	6	0	57.52456947099881	51.01711679016489	Mycobacterium sp. 012931,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
AOUB01000277	2	1	48.919175743848655	46.156545394846944	Leptospira noguchii str. Cascata,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOUC01000036	2	1	48.919175743848655	46.156545394846944	Leptospira noguchii str. Hook,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOUL01000161	2	2	42.39326550512044	42.61524588430865	Fusobacterium nucleatum CC53,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AOUL01000368	2	1	43.13571606658445	45.462494771449826	Fusobacterium nucleatum CC53,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AOYL01000001	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Oranienburg str. 701,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOYR01000154	5	1	52.332820689166624	45.8241404412168	Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
AOZA01000075	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Javiana str. 10721,definition=hydrolase	hydrolase	unknown
AOZP01000007	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Bareilly str. 2780,definition=putative acetyl.CoA hydrolase	putative acetyl.CoA hydrolase	unknown
AOZR01000135	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000197,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
AP008226	4	0	56.97796838425461	56.751557499375735	Thermus thermophilus HB8,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
